Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","540","New Caledonia","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","100.12","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","0.5006","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","5","A","Official figure"
"EI","Emissions intensities","540","New Caledonia","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","1.3182","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","1.1416","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","866","A","Official figure"
"EI","Emissions intensities","540","New Caledonia","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","0.3217","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","0.8079","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","2511","A","Official figure"
"EI","Emissions intensities","540","New Caledonia","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","6.6088","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","18.6104","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","2816","A","Official figure"
"EI","Emissions intensities","554","New Zealand","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.1829","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","199.5458","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","1091150","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","19.3581","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","12111.8672","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","625675","A","Official figure"
"EI","Emissions intensities","554","New Zealand","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","0.9381","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","19999.0216","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","21319715","A","Official figure"
"EI","Emissions intensities","554","New Zealand","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","19.643","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","25.5163","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","1299","A","Official figure"
"EI","Emissions intensities","554","New Zealand","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","21.2922","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","10372.3174","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","487142","A","Official figure"
"EI","Emissions intensities","554","New Zealand","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0.3119","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","58.553","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","187704","A","Official figure"
"EI","Emissions intensities","554","New Zealand","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","0.3319","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","17.9235","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","54000","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","2.6595","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","127.0455","E","Estimated value"
"EI","Emissions intensities","554","New Zealand","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","47771","A","Official figure"
"EI","Emissions intensities","558","Nicaragua","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.365","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","171.4095","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","469595","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","71761","Emissions intensity","0113","Rice","2014","2014","kg CO2eq/kg product","0.2701","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","723113","Emissions (CO2eq) (AR5)","0113","Rice","2014","2014","kilotonnes","99.6841","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","5510","Production","0113","Rice","2014","2014","tonnes","369048","A","Official figure"
"EI","Emissions intensities","558","Nicaragua","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","63.5274","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","7754.341","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","122063","I","Imputed value"
"EI","Emissions intensities","558","Nicaragua","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","3.1792","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","2384.6483","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","750068","I","Imputed value"
"EI","Emissions intensities","558","Nicaragua","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","49.8886","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","1.7461","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","35","I","Imputed value"
"EI","Emissions intensities","558","Nicaragua","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","54.868","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","1.3717","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","25","I","Imputed value"
"EI","Emissions intensities","558","Nicaragua","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0.5391","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","68.6775","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","127385","I","Imputed value"
"EI","Emissions intensities","558","Nicaragua","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","0.6885","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","21.3995","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","31083","T","Unofficial figure"
"EI","Emissions intensities","558","Nicaragua","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","12.1606","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","121.46","E","Estimated value"
"EI","Emissions intensities","558","Nicaragua","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","9988","I","Imputed value"
"EI","Emissions intensities","562","Niger","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.1035","E","Estimated value"
"EI","Emissions intensities","562","Niger","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","497.6063","E","Estimated value"
"EI","Emissions intensities","562","Niger","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","4806133","E","Estimated value"
"EI","Emissions intensities","562","Niger","71761","Emissions intensity","0113","Rice","2014","2014","kg CO2eq/kg product","0.8706","E","Estimated value"
"EI","Emissions intensities","562","Niger","723113","Emissions (CO2eq) (AR5)","0113","Rice","2014","2014","kilotonnes","90.4912","E","Estimated value"
"EI","Emissions intensities","562","Niger","5510","Production","0113","Rice","2014","2014","tonnes","103941","A","Official figure"
"EI","Emissions intensities","562","Niger","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","226.0077","E","Estimated value"
"EI","Emissions intensities","562","Niger","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","12303.6335","E","Estimated value"
"EI","Emissions intensities","562","Niger","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","54439","A","Official figure"
"EI","Emissions intensities","562","Niger","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","6.8959","E","Estimated value"
"EI","Emissions intensities","562","Niger","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","3471.6538","E","Estimated value"
"EI","Emissions intensities","562","Niger","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","503437","I","Imputed value"
"EI","Emissions intensities","562","Niger","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","137.8626","E","Estimated value"
"EI","Emissions intensities","562","Niger","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","2291.0007","E","Estimated value"
"EI","Emissions intensities","562","Niger","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","16618","A","Official figure"
